;code;nom;Description;unité;Emballage;Dévise;P. Revient en devise;price;Prix de Vente;Genre;Marque;Fournisseur
;3346470114791    ;LA PETITE ROBE NOIRE LOT.100ML ;;PCE;;$US;0,00;106;312 700,00;FEMME            ;;
;3346470147690    ;LA PTTE ROBE N EDP COF 50 ML   ;;PCE;;$US;0,00;179;528 050,00;FEMME            ;;
;3605533286555    ;LA VIE EST BELLE 100ML         ;;PCE;;$US;0,00;201;592 950,00;FEMME            ;;
;3605532612690    ;LA VIE EST BELLE 30ML          ;;PCE;;$US;0,00;124;365 800,00;FEMME            ;;
;3605532612768    ;LA VIE EST BELLE 50ML          ;;PCE;;$US;0,00;178;525 100,00;FEMME            ;;
;3605532612836    ;LA VIE EST BELLE 75ML          ;;PCE;;$US;160,00;209;616 550,00;FEMME            ;;
;3605533286371    ;LA VIE EST BELLE ABS  EDP 40ML ;;PCE;;$US;0,00;171;504 450,00;FEMME            ;;
;3614272371149    ;LA VIE EST BELLE COF 150ML     ;;PCE;;$US;0,00;150;442 500,00;FEMME            ;;
;3614273257381    ;LA VIE EST BELLE COF 2         ;;PCE;;$US;0,00;165;486 750,00;FEMME            ;;
;3614271579454    ;LA VIE EST BELLE GEL 200ML     ;;PCE;;$US;0,00;95;280 250,00;FEMME            ;;
;3614271579423    ;LA VIE EST BELLE LAIT 200ML    ;;PCE;;$US;0,00;107;315 650,00;FEMME            ;;
;3614273173896    ;LA VIE EST BELLE LIM ED 50ML   ;;PCE;;$US;0,00;154;454 300,00;FEMME            ;;
;3614272321113    ;LA VIE EST BELLE NEW 50ML      ;;PCE;;$US;0,00;154;454 300,00;FEMME            ;;
;3349668562138    ;LADY MILLION 50ML              ;;PCE;;$US;0,00;150;442 500,00;FEMME            ;;
;3349668565016    ;LADY MILLION 80ML              ;;PCE;;$US;0,00;170;501 500,00;FEMME            ;;
;3349668572267    ;LADY MILLION COLLECTOR 80ML    ;;PCE;;$US;0,00;150;442 500,00;FEMME            ;;
;3349668508525    ;LADY MILLION DEO 150ML         ;;PCE;;$US;0,00;83;244 850,00;FEMME            ;;
;3349668508471    ;LADY MILLION EDP 30ML          ;;PCE;;$US;0,00;115;339 250,00;FEMME            ;;
;3349668508488    ;LADY MILLION EDP 50ML          ;;PCE;;$US;135,00;142;418 900,00;FEMME            ;;
;3349668508587    ;LADY MILLION EDP 80ML          ;;PCE;;$US;145,00;197;581 150,00;FEMME            ;;
;3349668608218    ;LADY MILLION EDP COF 50ML      ;;PCE;;$US;0,00;165;486 750,00;FEMME            ;;
;3349668571970    ;LADY MILLION EMPIRE EDP        ;;PCE;;$US;0,00;177;522 150,00;FEMME            ;;
;3349668544776    ;LADY MILLION GEL DOUCHE 200ML  ;;PCE;;$US;0,00;85;250 750,00;FEMME            ;;
;3349668562640    ;LADY MILLION LUCKY 80ML        ;;PCE;;$US;0,00;168;495 600,00;FEMME            ;;
;3349668535460    ;LADY MILLION PRIVE 30ML        ;;PCE;;$US;0,00;121;356 950,00;FEMME            ;;
;3349668535439    ;LADY MILLION PRIVE 50ML        ;;PCE;;$US;0,00;153;451 350,00;FEMME            ;;
;3349668617173    ;LADY MILLION ROYAL EDP 80ML    ;;PCE;;$US;0,00;197;581 150,00;FEMME            ;;
;3367729117264    ;LAIT CORPOREL LORIGI LOT 400ML ;;PCE;;$US;0,00;50;147 500,00;MIXTE            ;;
;3614271250223    ;LAIT CORPOREL LOTION 200ML     ;;PCE;;$US;0,00;50;147 500,00;MIXTE            ;;
;667556617986     ;LAKESIDE MOR BOUGIE 411G       ;;PCE;;$US;0,00;55;162 250,00;MIXTE            ;;
;3346131792900    ;LAMBRE DES MERVEILLES 100ML    ;;PCE;;$US;0,00;217;640 150,00;FEMME            ;;
;3346131792917    ;LAMBRE DES MERVEILLES 50ML     ;;PCE;;$US;0,00;172;507 400,00;FEMME            ;;
;3346130010074    ;LAMBRE DES MERVEILLES EDP 100M ;;PCE;;$US;0,00;219;646 050,00;FEMME            ;;
;3346470143654    ;LAPETITEROBE  COF EDP 50ML     ;;PCE;;$US;160,00;160;472 000,00;FEMME            ;;
;8719179429223    ;LATE NIGHT TROUBLE EDP 50ML    ;;PCE;;$US;0,00;50;147 500,00;FEMME            ;;
;3700578518002;LAYTON EDP 125ML ;;PCE;;$US;0,00;315;929 250,00;MIXTE            ;PARFUMS DE MARLY;
;3700578518194;LAYTON EXCLUSIF 125ML;;PCE;;$US;0,00;400;1 180 000,00;HOMME            ;PARFUMS DE MARLY;
;8435415017206    ;LE BEAU 125ML                  ;;PCE;;$US;0,00;154;454 300,00;HOMME            ;;
;8435415017190    ;LE BEAU 75ML                   ;;PCE;;$US;0,00;127;374 650,00;HOMME            ;;
;8435415062190    ;LE BEAU EDPI 125 ML            ;;PCE;;$US;0,00;209;616 550,00;HOMME            ;;
;8435415062213    ;LE BEAU2 EDPI 75ML             ;;PCE;;$US;0,00;159;469 050,00;HOMME            ;;
;7613107400340    ;LE BEBE 50ML                   ;;PCE;;$US;0,00;75;221 250,00;ENFANT           ;;
;3346132600013    ;LE JARDIN DE MR LI EDT 100ML   ;;PCE;;$US;0,00;194;572 300,00;HOMME            ;;
;3346132600044    ;LE JARDIN DE MR LI EDT 50      ;;PCE;;$US;0,00;140;413 000,00;HOMME            ;;
;3701002701106;LE JOUR SE LEVE 100ML          ;;PCE;;$US;0,00;350;1 032 500,00;FEMME            ;;
;3701002701168    ;LE JOUR SE LEVE 200ML          ;;PCE;;$US;0,00;440;1 298 000,00;MIXTE            ;;
;811901023001;LE LABO EDP;;PCE;;$US;0,00;550;1 622 500,00;MIXTE            ;#N/A;
;8435415036443    ;LE MALE  COF EDT 75ML          ;;PCE;;$US;140,00;150;442 500,00;HOMME            ;;
;8435415017596    ;LE MALE 125ML                  ;;PCE;;$US;0,00;170;501 500,00;HOMME            ;;
;8435415021425    ;LE MALE 125ML                  ;;PCE;;$US;0,00;170;501 500,00;HOMME            ;;
;8435415049191    ;LE MALE COF EDT 75ML           ;;PCE;;$US;160,00;160;472 000,00;HOMME            ;;
;8435415044523    ;LE MALE COF PARFUM 125ML       ;;PCE;;$US;180,00;180;531 000,00;HOMME            ;;
;8435415032315    ;LE MALE EDPI 125ML             ;;PCE;;$US;0,00;200;590 000,00;HOMME            ;;
;8435415012669    ;LE MALE EDT 125ML              ;;PCE;;$US;0,00;180;531 000,00;HOMME            ;;
;8435415012638    ;LE MALE EDT 75ML               ;;PCE;;$US;0,00;148;436 600,00;HOMME            ;;
;8435415082518    ;LE MALE EDT COFF 125 ML        ;;PCE;;$US;0,00;186;548 700,00;HOMME            ;;
;8435415076944    ;LE MALE ELIXIR PARF 125 ML     ;;PCE;;$US;0,00;197;581 150,00;HOMME            ;;
;8435415076937    ;LE MALE ELIXIR PARF 75 ML      ;;PCE;;$US;0,00;154;454 300,00;HOMME            ;;
;8435415000987    ;LE MALE ESSENCE 125ML          ;;PCE;;$US;0,00;151;445 450,00;HOMME            ;;
;8435415000666    ;LE MALE ESSENCE 75ML           ;;PCE;;$US;0,00;132;389 400,00;HOMME            ;;
;8435415032278    ;LE MALE LE PARFUM EDPI 75ML    ;;PCE;;$US;0,00;163;480 850,00;HOMME            ;;
;3423470398014    ;LE PARFUM 50ML                 ;;PCE;;$US;0,00;144;424 800,00;FEMME            ;;
;3423470398021    ;LE PARFUM 90ML                 ;;PCE;;$US;0,00;218;643 100,00;FEMME            ;;
;3423473997559    ;LE PARFUM IN WHITE 50ML        ;;PCE;;$US;0,00;145;427 750,00;FEMME            ;;
;3760048796309    ;LE SECRET D ARIELLE 50ML       ;;PCE;;$US;0,00;131;386 450,00;FEMME            ;;
;3760048796316    ;LE SECRET DARIELLE EDP 100ML   ;;PCE;;$US;0,00;143;421 850,00;FEMME            ;;
;8028713810619;LEATHER EDP 100ML              ;;PCE;;$US;0,00;155;457 250,00;HOMME            ;;
;3348900986374    ;LEATHER OUD EDP 250 ML         ;;PCE;;$US;0,00;535;1 578 250,00;MIXTE            ;;
;3700559608586    ;LEAU A LA ROSE EDT 70ML        ;;PCE;;$US;0,00;200;590 000,00;FEMME            ;;
;3423470485189    ;LEAU BLEUE DISSEY HOMME EDT 75 ;;PCE;;$US;0,00;114;336 300,00;HOMME            ;;
;3423470300161    ;LEAU D ISSEY 100ML             ;;PCE;;$US;0,00;166;489 700,00;FEMME            ;;
;3423470311365    ;LEAU D ISSEY 125ML             ;;PCE;;$US;0,00;172;507 400,00;HOMME            ;;
;3423470485448    ;LEAU D ISSEY 200ML             ;;PCE;;$US;0,00;207;610 650,00;HOMME            ;;
;3423470481297    ;LEAU D ISSEY 50ML              ;;PCE;;$US;0,00;139;410 050,00;FEMME            ;;
;3423470311358    ;LEAU D ISSEY 75ML              ;;PCE;;$US;0,00;139;410 050,00;HOMME            ;;
;3423470481242    ;LEAU D ISSEY 75ML              ;;PCE;;$US;0,00;167;492 650,00;FEMME            ;;
;3423474841455    ;LEAU D ISSEY PURE 50ML         ;;PCE;;$US;0,00;123;362 850,00;FEMME            ;;
;3423474838257    ;LEAU D ISSEY PURE 50ML         ;;PCE;;$US;0,00;143;421 850,00;FEMME            ;;
;3423474841554    ;LEAU D ISSEY PURE 90ML         ;;PCE;;$US;0,00;153;451 350,00;FEMME            ;;
;3423474838356    ;LEAU D ISSEY PURE 90ML         ;;PCE;;$US;0,00;167;492 650,00;FEMME            ;;
;3423474846054    ;LEAU D ISSEY PURE NECTAR 50ML  ;;PCE;;$US;0,00;143;421 850,00;FEMME            ;;
;3423222048044    ;LEAU DISSEY H CEDRE EDT 100ML  ;;PCE;;$US;0,00;176;519 200,00;HOMME            ;;
;3423222048020    ;LEAU DISSEY MAGNOLIA EDTI 100M ;;PCE;;$US;0,00;0;0,00;FEMME            ;;
;3423474846153    ;LEAU DISSEY PURE 90ML          ;;PCE;;$US;0,00;167;492 650,00;FEMME            ;;
;3423478515857    ;LEAU DISSEY ROSE ROSE 50ML     ;;PCE;;$US;0,00;143;421 850,00;FEMME            ;;
;3274872333925    ;LEAU KENZO FEMME 100ML         ;;PCE;;$US;0,00;133;392 350,00;FEMME            ;;
;3274872333918    ;LEAU KENZO FEMME 50ML          ;;PCE;;$US;0,00;111;327 450,00;FEMME            ;;
;3274872333970    ;LEAU KENZO POUR HOMME 50ML     ;;PCE;;$US;0,00;100;295 000,00;HOMME            ;;
;3423474889556    ;LEAU MAJEURE DISSEY 100ML      ;;PCE;;$US;0,00;141;415 950,00;HOMME            ;;
;3423474889457    ;LEAU MAJEURE DISSEY 50ML       ;;PCE;;$US;0,00;100;295 000,00;HOMME            ;;
;3386460114691    ;LEGEND COF EDT 100ML           ;;PCE;;$US;0,00;130;383 500,00;HOMME            ;;
;3386460118125    ;LEGEND EDP 100ML               ;;PCE;;$US;0,00;147;433 650,00;HOMME            ;;
;3386460074797    ;LEGEND EDT 200ML               ;;PCE;;$US;193,00;195;575 250,00;HOMME            ;;
;3386460087940    ;LEGEND NIGHT EDP 100ML         ;;PCE;;$US;127,00;127;374 650,00;HOMME            ;;
;3386460087957    ;LEGEND NIGHT EDP 50ML          ;;PCE;;$US;105,00;105;309 750,00;HOMME            ;;
;3386460127950    ;LEGEND RED EDP 100 ML          ;;PCE;;$US;0,00;142;418 900,00;HOMME            ;;
;3386460114660    ;LEGEND SPIRIT COF EDT 100ML    ;;PCE;;$US;0,00;130;383 500,00;HOMME            ;;
;3386460074827    ;LEGEND SPIRT EDT 100ML         ;;PCE;;$US;155,00;158;466 100,00;HOMME            ;;
;3386460074834    ;LEGEND SPIRT EDT 50ML          ;;PCE;;$US;128,00;130;383 500,00;HOMME            ;;
;3760269841000    ;LEMPICKA 100ML                 ;;PCE;;$US;0,00;155;457 250,00;FEMME            ;;
;3760269841307    ;LEMPICKA 30ML                  ;;PCE;;$US;0,00;105;309 750,00;FEMME            ;;
;3760269841505    ;LEMPICKA 50ML                  ;;PCE;;$US;0,00;129;380 550,00;FEMME            ;;
;3760269848405    ;LEMPICKA GREEN LOVER 100ML     ;;PCE;;$US;0,00;130;383 500,00;HOMME            ;;
;3760269848412    ;LEMPICKA GREEN LOVER 50ML      ;;PCE;;$US;0,00;110;324 500,00;HOMME            ;;
;3760269841871    ;LEMPICKA HOMME 50ML            ;;PCE;;$US;0,00;110;324 500,00;HOMME            ;;
;3760269841895    ;LEMPICKA HOMME COFFRET 100ML   ;;PCE;;$US;0,00;150;442 500,00;HOMME            ;;
;3760269841888    ;LEMPLICKA HOMME 100ML          ;;PCE;;$US;0,00;130;383 500,00;HOMME            ;;
;3432240501455    ;LENVOL DE CARTIER 80ML         ;;PCE;;$US;0,00;147;433 650,00;HOMME            ;;
;3432240501042    ;LENVOL DE CARTIER 80ML         ;;PCE;;$US;0,00;137;404 150,00;HOMME            ;;
;3432240501141    ;LENVOLE EDP 100ML              ;;PCE;;$US;0,00;175;516 250,00;MIXTE            ;;
;3760048935401    ;LES AMIS 100ML                 ;;PCE;;$US;0,00;75;221 250,00;ENFANT           ;;
;3346470131378    ;LES DELICES DE BAIN LAIT 200ML ;;PCE;;$US;109,00;76;224 200,00;FEMME            ;;
;3760307581738;LES EAUX PRIMORDIALES SUPEROSE EDP 100ML;;PCE;;$US;0,00;362;1 067 900,00;#N/A;#N/A;
;3760307582070;LES EAUX PRIMORDIALES VANILLE SUPERMASSIVE EXT 50M;;PCE;;$US;0,00;356;1 050 200,00;MIXTE            ;#N/A;
;3760168592461;LES FLEURS DU DECHET BOUGIE;;PCE;;$US;0,00;110;324 500,00;#N/A;ETAT LIBRE D'ORANGE;
;3760168592119    ;LES FLEURS DU DECHET EDP 7.5ML ;;PCE;;$US;0,00;10;29 500,00;FEMME            ;;
;8435137742226    ;LES INFUSIONS DE PRADA 100ML   ;;PCE;;$US;0,00;187;551 650,00;FEMME            ;;
;3701002701847;LES SABLES ROSES EDP           ;;PCE;;$US;0,00;445;1 312 750,00;MIXTE            ;;
;8719179324399    ;LET IT SNOW SHOWER SET         ;;PCE;;$US;0,00;35;103 250,00;MIXTE            ;;
;3137370322160    ;LEXTASE COFFRET 100ML          ;;PCE;;$US;0,00;150;442 500,00;FEMME            ;;
;3365440316560    ;LHOMME 100ML                   ;;PCE;;$US;0,00;156;460 200,00;HOMME            ;;
;3365440316614    ;LHOMME 200ML                   ;;PCE;;$US;0,00;92;271 400,00;HOMME            ;;
;3365440316546    ;LHOMME 60ML                    ;;PCE;;$US;0,00;127;374 650,00;HOMME            ;;
;3365440316621    ;LHOMME 75G                     ;;PCE;;$US;0,00;91;268 450,00;HOMME            ;;
;3700559609989;LHOMME A LA ROSE EDP           ;;PCE;;$US;0,00;270;796 500,00;HOMME            ;;
;3614273668743    ;LHOMME EDP 100 ML              ;;PCE;;$US;0,00;209;616 550,00;FEMME            ;;
;3614274093094    ;LHOMME EDT COFF 100 ML         ;;PCE;;$US;0,00;185;545 750,00;HOMME            ;;
;3346470303126    ;LHOMME IDEAL 100ML             ;;PCE;;$US;0,00;206;607 700,00;HOMME            ;;
;3346470303119    ;LHOMME IDEAL 50ML              ;;PCE;;$US;0,00;164;483 800,00;HOMME            ;;
;3346470304147    ;LHOMME IDEAL COFFRET EDT 100ML ;;PCE;;$US;0,00;150;442 500,00;HOMME            ;;
;3346470304345    ;LHOMME IDEAL EXTREME EDP 100ML ;;PCE;;$US;0,00;197;581 150,00;HOMME            ;;
;3346470134911    ;LHOMME IDEAL LINTENSE EDP 100M ;;PCE;;$US;0,00;197;581 150,00;HOMME            ;;
;3346470303652    ;LHOMME IDEAL SPORT 100ML       ;;PCE;;$US;0,00;155;457 250,00;HOMME            ;;
;3346470303669    ;LHOMME IDEAL SPORT 50ML        ;;PCE;;$US;0,00;125;368 750,00;HOMME            ;;
;3614272890626    ;LHOMME LE PARFUM               ;;PCE;;$US;0,00;200;590 000,00;HOMME            ;;
;3614272890633    ;LHOMME LE PARFUM               ;;PCE;;$US;0,00;135;398 250,00;FEMME            ;;
;3365440328341    ;LHOMME LINTENSE EDP            ;;PCE;;$US;0,00;143;421 850,00;HOMME            ;;
;3365440328303    ;LHOMME LINTENSEMENT            ;;PCE;;$US;0,00;172;507 400,00;MIXTE            ;;
;8435137749607    ;LHOMME PRADA 100ML             ;;PCE;;$US;0,00;157;463 150,00;HOMME            ;;
;8435137749591    ;LHOMME PRADA 50ML              ;;PCE;;$US;0,00;169;498 550,00;HOMME            ;;
;8435137764730    ;LHOMME PRADA INTENSE 100ML     ;;PCE;;$US;0,00;166;489 700,00;HOMME            ;;
;3614271333971    ;LHOMME ULTIME 100ML            ;;PCE;;$US;0,00;169;498 550,00;HOMME            ;;
;3614271333988    ;LHOMME ULTIME 60ML             ;;PCE;;$US;0,00;141;415 950,00;HOMME            ;;
;3614272339484    ;LHOMME YSL 60ML                ;;PCE;;$US;0,00;150;442 500,00;HOMME            ;;
;3614272848672    ;LHOMME YSL EDT 60ML            ;;PCE;;$US;0,00;150;442 500,00;HOMME            ;;
;3614272648418    ;LIBRE 50ML                     ;;PCE;;$US;0,00;178;525 100,00;FEMME            ;;
;3614272648425    ;LIBRE 90ML                     ;;PCE;;$US;0,00;220;649 000,00;FEMME            ;;
;3614273258739    ;LIBRE COF EDP 50ML             ;;PCE;;$US;0,00;130;383 500,00;FEMME            ;;
;3614273432979    ;LIBRE EDP 50ML COF             ;;PCE;;$US;0,00;160;472 000,00;FEMME            ;;
;3614273069557    ;LIBRE EDPI                     ;;PCE;;$US;0,00;252;743 400,00;FEMME            ;;
;3614273069540    ;LIBRE EDPI 50ML                ;;PCE;;$US;0,00;200;590 000,00;FEMME            ;;
;3614273321792    ;LIBRE EDT 50 ML                ;;PCE;;$US;0,00;170;501 500,00;FEMME            ;;
;3614273321891    ;LIBRE EDT 90 ML                ;;PCE;;$US;0,00;205;604 750,00;FEMME            ;;
;3614273923859    ;LIBRE LABSOLU PLATINE 50 ML    ;;PCE;;$US;0,00;232;684 400,00;FEMME            ;;
;3614273776110    ;LIBRE PARF 50 ML               ;;PCE;;$US;0,00;203;598 850,00;FEMME            ;;
;3614273776127    ;LIBRE PARF 90 ML               ;;PCE;;$US;0,00;254;749 300,00;FEMME            ;;
;3614272848573    ;LIFE PLANKTON LOTION 400ML     ;;PCE;;$US;0,00;50;147 500,00;MIXTE            ;;
;3423473032878    ;LIGHT BLUE EAU INTENSE 100ML   ;;PCE;;$US;132,00;141;415 950,00;HOMME            ;;
;3423473032861    ;LIGHT BLUE EAU INTENSE 50ML    ;;PCE;;$US;0,00;123;362 850,00;HOMME            ;;
;3423473032816    ;LIGHT BLUE EAU INTENSE F 100ML ;;PCE;;$US;0,00;205;604 750,00;FEMME            ;;
;3423473032809    ;LIGHT BLUE EAU INTENSE F 50ML  ;;PCE;;$US;0,00;137;404 150,00;FEMME            ;;
;3423473020257    ;LIGHT BLUE EDT FEMME 25 ML     ;;PCE;;$US;0,00;110;324 500,00;FEMME            ;;
;3423473020264    ;LIGHT BLUE EDT FEMME 50ML      ;;PCE;;$US;0,00;134;395 300,00;FEMME            ;;
;3423473034247    ;LIGHT BLUE EDT FEMME COF 100ML ;;PCE;;$US;0,00;155;457 250,00;FEMME            ;;
;3423473020233    ;LIGHT BLUE EDT FEMME100ML      ;;PCE;;$US;144,00;159;469 050,00;FEMME            ;;
;3423473032151    ;LIGHT BLUE HOMME GELDO 50ML    ;;PCE;;$US;0,00;10;29 500,00;HOMME            ;;
;3423473020516    ;LIGHT BLUE POUR HOMME EDT 125  ;;PCE;;$US;0,00;158;466 100,00;HOMME            ;;
;20120458999993   ;LIGHTLY BLOOM EDP 100ML        ;;PCE;;$US;0,00;40;118 000,00;FEMME            ;;
;8720353115610    ;LIMITLESS SKY EDP              ;;PCE;;$US;0,00;50;147 500,00;FEMME            ;;
;3701002700864;LIMMENSIT? 100ML               ;;PCE;;$US;400,00;350;1 032 500,00;HOMME            ;;
;7640111503187    ;LINSOUMIS EDT 100ML            ;;PCE;;$US;0,00;158;466 100,00;HOMME            ;;
;7640111503194    ;LINSOUMIS EDT 50ML             ;;PCE;;$US;0,00;100;295 000,00;HOMME            ;;
;3346470303430    ;LINSTANT DE GUERLAIN 100ML     ;;PCE;;$US;0,00;155;457 250,00;HOMME            ;;
;3346470303836    ;LINSTANT DE GUERLAIN 100ML     ;;PCE;;$US;0,00;167;492 650,00;HOMME            ;;
;3274872372139    ;LINTERDIT 35ML                 ;;PCE;;$US;0,00;120;354 000,00;FEMME            ;;
;3274872372146    ;LINTERDIT 50ML                 ;;PCE;;$US;0,00;150;442 500,00;FEMME            ;;
;3274872372153    ;LINTERDIT 80ML                 ;;PCE;;$US;159,00;205;604 750,00;FEMME            ;;
;3274872431546    ;LINTERDIT COF EDP 50ML         ;;PCE;;$US;160,00;160;472 000,00;FEMME            ;;
;3274872449220    ;LINTERDIT COF EDP 80 ML        ;;PCE;;$US;0,00;180;531 000,00;FEMME            ;;
;3274872421479    ;LINTERDIT EDP 125              ;;PCE;;$US;0,00;240;708 000,00;FEMME            ;;
;3274872411685    ;LINTERDIT EDPI 50ML            ;;PCE;;$US;0,00;173;510 350,00;FEMME            ;;
;3274872411692    ;LINTERDIT EDPI 80              ;;PCE;;$US;0,00;217;640 150,00;FEMME            ;;
;3274872393226    ;LINTERDIT EDT 80ML             ;;PCE;;$US;0,00;150;442 500,00;FEMME            ;;
;3274872374843    ;LINTERDIT GEL DOUCHE 200ML     ;;PCE;;$US;0,00;98;289 100,00;FEMME            ;;
;3274872450523    ;LINTERDIT R COF EDP 50 ML      ;;PCE;;$US;0,00;165;486 750,00;FEMME            ;;
;3274872449244    ;LINTERDIT R EDP COF 50ML       ;;PCE;;$US;0,00;165;486 750,00;FEMME            ;;
;3274872456341    ;LINTERDIT R ULTIME EDP 80ML    ;;PCE;;$US;0,00;197;581 150,00;FEMME            ;;
;3274872428041    ;LINTERDIT ROUGE 50ML           ;;PCE;;$US;0,00;153;451 350,00;FEMME            ;;
;3274872428058    ;LINTERDIT ROUGE 90ML           ;;PCE;;$US;0,00;205;604 750,00;FEMME            ;;
;3760048936309    ;LITCHEE 50ML                   ;;PCE;;$US;0,00;60;177 000,00;ENFANT           ;;
;20320026999992   ;LITTLE FEMME EDP 50ML          ;;PCE;;$US;0,00;25;73 750,00;ENFANT           ;;
;20310261999994   ;LITTLE GIRL EDC 100ML          ;;PCE;;$US;0,00;25;73 750,00;ENFANT           ;;
;3331849013577    ;LITTLE WOMAN 50ML              ;;PCE;;$US;0,00;68;200 600,00;ENFANT           ;;
;3331849021862    ;LITTLE WOMAN COF 100ML         ;;PCE;;$US;0,00;93;274 350,00;ENFANT           ;;
;3274872384446    ;LIVE IRRESISTIB ROSYCRUSH 30ML ;;PCE;;$US;0,00;120;354 000,00;FEMME            ;;
;3274872384453    ;LIVE IRRESISTIB ROSYCRUSH 50ML ;;PCE;;$US;0,00;150;442 500,00;FEMME            ;;
;3274872345676    ;LIVE IRRESISTIBLE EDP          ;;PCE;;$US;0,00;149;439 550,00;FEMME            ;;
;3274872313132    ;LIVE IRRESISTIBLE EDP          ;;PCE;;$US;0,00;0;0,00;FEMME            ;;
;3760269840348    ;LOLITA LEMP PARF 100ML         ;;PCE;;$US;175,00;199;587 050,00;FEMME            ;;
;3760269849310    ;LOLITA LEMPICKA EDP            ;;PCE;;$US;0,00;131;386 450,00;FEMME            ;;
;3760269849259    ;LOLITA LEMPICKA LORIGINAL      ;;PCE;;$US;0,00;180;531 000,00;FEMME            ;;
;3760269848306    ;LOLITALAND 40ML                ;;PCE;;$US;0,00;124;365 800,00;FEMME            ;;
;3760269848313    ;LOLITALAND 80ML                ;;PCE;;$US;0,00;158;466 100,00;FEMME            ;;
1;793675976069;LORD GEORGE EDP 75ML           ;;PCE;;$US;0,00;400;1 180 000,00;HOMME            ;;
;888066082341     ;LOST CHERRY 50ML               ;;PCE;;$US;0,00;350;1 032 500,00;FEMME            ;;
;3760048936316    ;LOTUS 50ML                     ;;PCE;;$US;0,00;60;177 000,00;ENFANT           ;;
;8719134153804    ;LOTUS FLOWERS CAR PERF 3G      ;;PCE;;$US;0,00;35;103 250,00;MIXTE            ;;
;3360373000081    ;LOULOU EDP 50ML                ;;PCE;;$US;0,00;154;454 300,00;FEMME            ;;
;3700550231530;LOVE DONT BE SHY EDP SET 50ML;;PCE;;$US;0,00;400;1 180 000,00;FEMME            ;KILIAN;
;3508441104600;LOVE IN BLACK EDP 75ML         ;;PCE;;$US;0,00;320;944 000,00;FEMME            ;;
;3508441104617    ;LOVE IN WHITE EDP              ;;PCE;;$US;0,00;300;885 000,00;FEMME            ;;
;3607342635838    ;LOVE STORY EDP 50 ML           ;;PCE;;$US;0,00;199;587 050,00;FEMME            ;;
;3607342635876    ;LOVE STORY EDP 75ML            ;;PCE;;$US;0,00;230;678 500,00;FEMME            ;;
;6291107573113    ;LOVEFEST EDP 50 ML             ;;PCE;;$US;0,00;164;483 800,00;FEMME            ;;
;4056489268079    ;LOVELY EDP 75                  ;;PCE;;$US;0,00;30;88 500,00;FEMME            ;;
;3605521132437    ;LOVERDOSE EDP 50 ML            ;;PCE;;$US;0,00;138;407 100,00;FEMME            ;;
;3605521132499    ;LOVERDOSE EDP 75ML             ;;PCE;;$US;0,00;161;474 950,00;FEMME            ;;
;8714457043795    ;LUCKY GIRL 30ML                ;;PCE;;$US;50,00;50;147 500,00;ENFANT           ;;
;8714457043825    ;LUCKY GIRL 50ML                ;;PCE;;$US;0,00;60;177 000,00;ENFANT           ;;
;8714457043856    ;LUCKY GIRL 75ML                ;;PCE;;$US;0,00;75;221 250,00;ENFANT           ;;
;3700559600078    ;LUMIERE NOIRE EDT 70ML         ;;PCE;;$US;0,00;235;693 250,00;HOMME            ;;
;8435137729180    ;LUNA ROSA 100ML                ;;PCE;;$US;0,00;153;451 350,00;HOMME            ;;
;8435137729197    ;LUNA ROSA 50ML                 ;;PCE;;$US;0,00;127;374 650,00;HOMME            ;;
;3614271579485    ;LVB ECLAT 30ML                 ;;PCE;;$US;0,00;121;356 950,00;FEMME            ;;
;3614271579478    ;LVB ECLAT 50ML                 ;;PCE;;$US;0,00;150;442 500,00;FEMME            ;;
;3614271579492    ;LVB ECLAT 75ML                 ;;PCE;;$US;160,00;176;519 200,00;FEMME            ;;
;3614272520868    ;LVB EN ROSE 50ML               ;;PCE;;$US;0,00;133;392 350,00;FEMME            ;;
;3614272520875    ;LVB EN ROSE EDT 100ML          ;;PCE;;$US;170,00;170;501 500,00;FEMME            ;;
;3614272964679    ;LVB INTENSEMENT EDPI 50 ML     ;;PCE;;$US;0,00;194;572 300,00;FEMME            ;;
;3614273924375    ;LVB LEXTRAIT EXT 50 ML         ;;PCE;;$US;0,00;189;557 550,00;FEMME            ;;
;701666311133;LYRIC F EDP 100                ;;PCE;;$US;0,00;440;1 298 000,00;FEMME            ;;
;701666311911;LYRIC H EDP 100ML              ;;PCE;;$US;0,00;440;1 298 000,00;HOMME            ;;
;3346470132016    ;MA ROBE SOUS LE VENT EDPI 100M ;;PCE;;$US;194,00;210;619 500,00;FEMME            ;;
;3616300895726    ;MA VIE COF EDP 30ML            ;;PCE;;$US;0,00;120;354 000,00;FEMME            ;;
;737052802800     ;MA VIE EDP 75ML                ;;PCE;;$US;0,00;187;551 650,00;FEMME            ;;
;8005610295138    ;MA VIE PR FEMME EDPI 75ML      ;;PCE;;$US;0,00;166;489 700,00;FEMME            ;;
;4056489268062    ;MADAME GLAMOUR EDP 75ML        ;;PCE;;$US;0,00;30;88 500,00;FEMME            ;;
;7613107400050    ;MADEMOISELLE 50ML              ;;PCE;;$US;0,00;57;168 150,00;ENFANT           ;;
;3351500009183    ;MADEMOISELLE AZ FLORALE 30ML   ;;PCE;;$US;0,00;99;292 050,00;FEMME            ;;
